# VSM Evidence Workbench - Normalized Data Export
# Generated: 2026-04-30 20:57:01 UTC
# Source file: C:\Users\Administrator\OneDrive - Gannon University\Spring 2026\Senior Design\RigolDS0.csv
# Samples: 1000000
# CSV mode: preview_downsampled
# Note: Preview CSV downsampled to 50,000 rows for package size; metrics computed on full-resolution data.
# Sample rate: 10000000.0 Hz
#
ts,v_ab,v_an,v_bc,v_bn,v_ca,v_cn
0.0005240000000000036,-1.9054884,-0.4018404,2.942442,1.503648,-1.0369536,-1.438794
0.0005260000000000056,-1.9870845000000001,-0.5625765,2.863302,1.424508,-0.8762174999999999,-1.438794
0.0005280000000000007,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0005300000000000027,-1.9054884,-0.4018404,2.862509,1.503648,-0.9570206000000001,-1.358861
0.0005320000000000047,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0005339999999999998,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0005360000000000018,-2.0649954999999998,-0.4822085,2.941648,1.582787,-0.8766525000000001,-1.358861
0.0005380000000000038,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0005400000000000058,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0005420000000000008,-1.9858565000000001,-0.4822085,2.942442,1.503648,-0.9565854999999999,-1.438794
0.0005440000000000028,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0005460000000000048,-1.8238911999999998,-0.2411042,2.941648,1.582787,-1.1177568,-1.358861
0.0005479999999999999,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0005500000000000019,-1.9030312,-0.2411042,2.940855,1.661927,-1.0378238,-1.278928
0.0005520000000000039,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0005540000000000059,-1.9054884,-0.4018404,2.862509,1.503648,-0.9570206000000001,-1.358861
0.0005560000000000009,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0005580000000000029,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0005600000000000049,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.000562,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.000564000000000002,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.000566000000000004,-1.9042592999999999,-0.3214723,2.941648,1.582787,-1.0373887000000002,-1.358861
0.000568000000000006,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0005700000000000011,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0005720000000000031,-1.9067165000000001,-0.4822085,2.863302,1.424508,-0.9565854999999999,-1.438794
0.0005740000000000051,-1.9054884,-0.4018404,2.862509,1.503648,-0.9570206000000001,-1.358861
0.0005760000000000001,-1.9870845000000001,-0.5625765,2.863302,1.424508,-0.8762174999999999,-1.438794
0.0005780000000000021,-1.9870845000000001,-0.5625765,2.7833690000000004,1.424508,-0.7962845000000001,-1.358861
0.0005800000000000041,-1.9833992999999999,-0.3214723,2.940855,1.661927,-0.9574557000000001,-1.278928
0.0005820000000000061,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0005840000000000012,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0005860000000000032,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0005880000000000052,-1.9846274,-0.4018404,2.8617150000000002,1.582787,-0.8770876000000001,-1.278928
0.0005900000000000002,-1.9846274,-0.4018404,2.8617150000000002,1.582787,-0.8770876000000001,-1.278928
0.0005920000000000022,-2.0674526,-0.6429446,2.7833690000000004,1.424508,-0.7159164000000001,-1.358861
0.0005940000000000042,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0005959999999999993,-1.9042592999999999,-0.3214723,2.941648,1.582787,-1.0373887000000002,-1.358861
0.0005980000000000013,-1.9054884,-0.4018404,2.862509,1.503648,-0.9570206000000001,-1.358861
0.0006000000000000033,-1.9042592999999999,-0.3214723,2.8617150000000002,1.582787,-0.9574557000000001,-1.278928
0.0006020000000000053,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0006040000000000004,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0006060000000000024,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006080000000000044,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0006099999999999994,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0006120000000000014,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0006140000000000034,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0006160000000000054,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0006180000000000005,-1.9054884,-0.4018404,2.862509,1.503648,-0.9570206000000001,-1.358861
0.0006200000000000025,-2.0649954999999998,-0.4822085,2.941648,1.582787,-0.8766525000000001,-1.358861
0.0006220000000000045,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006239999999999996,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0006260000000000016,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006280000000000036,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006300000000000056,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0006320000000000006,-1.9883136000000001,-0.6429446,2.784163,1.345369,-0.7958493999999999,-1.438794
0.0006340000000000026,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0006360000000000046,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006379999999999997,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006400000000000017,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006420000000000037,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006440000000000057,-1.9858565000000001,-0.4822085,2.942442,1.503648,-0.9565854999999999,-1.438794
0.0006460000000000007,-1.9846274,-0.4018404,2.8617150000000002,1.582787,-0.8770876000000001,-1.278928
0.0006480000000000027,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0006500000000000047,-1.9846274,-0.4018404,2.941648,1.582787,-0.9570206000000001,-1.358861
0.0006519999999999998,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0006540000000000018,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0006560000000000038,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006580000000000058,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0006600000000000009,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0006620000000000029,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0006640000000000049,-2.0662245,-0.5625765,2.702643,1.503648,-0.6364185,-1.198995
0.0006659999999999999,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006680000000000019,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0006700000000000039,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006720000000000059,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.000674000000000001,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.000676000000000003,-1.9870845000000001,-0.5625765,2.7833690000000004,1.424508,-0.7962845000000001,-1.358861
0.000678000000000005,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.00068,-2.0674526,-0.6429446,2.7833690000000004,1.424508,-0.7159164000000001,-1.358861
0.000682000000000002,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.000684000000000004,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.000686000000000006,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0006880000000000011,-2.0649954999999998,-0.4822085,2.941648,1.582787,-0.8766525000000001,-1.358861
0.0006900000000000031,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0006920000000000051,-2.1453635,-0.5625765,2.941648,1.582787,-0.7962845000000001,-1.358861
0.0006940000000000002,-2.0649954999999998,-0.4822085,2.941648,1.582787,-0.8766525000000001,-1.358861
0.0006960000000000022,-1.9846274,-0.4018404,2.8617150000000002,1.582787,-0.8770876000000001,-1.278928
0.0006980000000000042,-2.1453635,-0.5625765,2.941648,1.582787,-0.7962845000000001,-1.358861
0.0007000000000000062,-1.9042592999999999,-0.3214723,2.8617150000000002,1.582787,-0.9574557000000001,-1.278928
0.0007020000000000012,-1.9858565000000001,-0.4822085,2.782576,1.503648,-0.7967195,-1.278928
0.0007040000000000032,-2.1453635,-0.5625765,2.941648,1.582787,-0.7962845000000001,-1.358861
0.0007060000000000052,-1.9858565000000001,-0.4822085,2.862509,1.503648,-0.8766525000000001,-1.358861
0.0007080000000000003,-2.1465926,-0.6429446,2.862509,1.503648,-0.7159164000000001,-1.358861
0.0007100000000000023,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0007120000000000043,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0007139999999999994,-2.1441355,-0.4822085,2.940855,1.661927,-0.7967195,-1.278928
0.0007160000000000014,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0007180000000000034,-2.1465926,-0.6429446,2.862509,1.503648,-0.7159164000000001,-1.358861
0.0007200000000000054,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0007220000000000004,-2.1465926,-0.6429446,2.942442,1.503648,-0.7958493999999999,-1.438794
0.0007240000000000024,-2.0662245,-0.5625765,2.862509,1.503648,-0.7962845000000001,-1.358861
0.0007260000000000044,-2.2269607000000002,-0.7233127,2.862509,1.503648,-0.6355483000000001,-1.358861
0.0007279999999999995,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0007300000000000015,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0007320000000000035,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0007340000000000055,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0007360000000000005,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.0007380000000000025,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0007400000000000045,-2.0649954999999998,-0.4822085,2.7817819999999998,1.582787,-0.7167865,-1.198995
0.0007419999999999996,-2.0649954999999998,-0.4822085,2.7817819999999998,1.582787,-0.7167865,-1.198995
0.0007440000000000016,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0007460000000000036,-1.9858565000000001,-0.4822085,2.702643,1.503648,-0.7167865,-1.198995
0.0007480000000000056,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0007500000000000007,-1.9833992999999999,-0.3214723,2.860922,1.661927,-0.8775227000000001,-1.198995
0.0007520000000000027,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0007540000000000047,-2.0662245,-0.5625765,2.702643,1.503648,-0.6364185,-1.198995
0.0007559999999999997,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.0007580000000000017,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0007600000000000037,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0007620000000000057,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.0007640000000000008,-2.0649954999999998,-0.4822085,2.8617150000000002,1.582787,-0.7967195,-1.278928
0.0007660000000000028,-2.0674526,-0.6429446,2.703436,1.424508,-0.6359834000000001,-1.278928
0.0007680000000000048,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0007699999999999999,-1.9858565000000001,-0.4822085,2.702643,1.503648,-0.7167865,-1.198995
0.0007720000000000019,-2.1465926,-0.6429446,2.862509,1.503648,-0.7159164000000001,-1.358861
0.0007740000000000039,-2.0662245,-0.5625765,2.782576,1.503648,-0.7163515,-1.278928
0.0007760000000000059,-2.1465926,-0.6429446,2.862509,1.503648,-0.7159164000000001,-1.358861
0.0007780000000000009,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0007800000000000029,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0007820000000000049,-2.2245035,-0.5625765,2.780989,1.661927,-0.5564855,-1.119062
0.000784,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.000786000000000002,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.000788000000000004,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.000790000000000006,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.000792000000000001,-2.2245035,-0.5625765,2.940855,1.661927,-0.7163515,-1.278928
0.000794000000000003,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.000796000000000005,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0007980000000000001,-2.0637673999999997,-0.4018404,2.940855,1.661927,-0.8770876000000001,-1.278928
0.0008000000000000021,-2.1429064,-0.4018404,2.940061,1.741066,-0.7971546,-1.198995
0.0008020000000000041,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.0008040000000000061,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008060000000000012,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.0008080000000000032,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0008100000000000052,-2.2257316,-0.6429446,2.8617150000000002,1.582787,-0.6359834000000001,-1.278928
0.0008120000000000002,-2.2257316,-0.6429446,2.8617150000000002,1.582787,-0.6359834000000001,-1.278928
0.0008140000000000022,-2.2245035,-0.5625765,2.860922,1.661927,-0.6364185,-1.198995
0.0008160000000000042,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008180000000000062,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0008200000000000013,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0008220000000000033,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0008240000000000053,-2.1465926,-0.6429446,2.862509,1.503648,-0.7159164000000001,-1.358861
0.0008260000000000003,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0008280000000000023,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0008300000000000043,-2.3073288,-0.8036808,2.782576,1.503648,-0.4752472000000001,-1.278928
0.0008319999999999994,-1.9846274,-0.4018404,2.8617150000000002,1.582787,-0.8770876000000001,-1.278928
0.0008340000000000014,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008360000000000034,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008380000000000054,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008400000000000005,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008420000000000025,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008440000000000045,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0008459999999999995,-2.1465926,-0.6429446,2.782576,1.503648,-0.6359834000000001,-1.278928
0.0008480000000000015,-2.2245035,-0.5625765,2.860922,1.661927,-0.6364185,-1.198995
0.0008500000000000035,-2.0637673999999997,-0.4018404,2.860922,1.661927,-0.7971546,-1.198995
0.0008520000000000055,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0008540000000000006,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0008560000000000026,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008580000000000046,-2.2269607000000002,-0.7233127,2.702643,1.503648,-0.4756823,-1.198995
0.0008599999999999997,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008620000000000017,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008640000000000037,-2.1453635,-0.5625765,2.8617150000000002,1.582787,-0.7163515,-1.278928
0.0008660000000000057,-2.3060997,-0.7233127,2.8617150000000002,1.582787,-0.5556153,-1.278928
0.0008680000000000007,-2.2257316,-0.6429446,2.8617150000000002,1.582787,-0.6359834000000001,-1.278928
0.0008700000000000027,-2.0662245,-0.5625765,2.702643,1.503648,-0.6364185,-1.198995
0.0008720000000000047,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.0008739999999999998,-2.2257316,-0.6429446,2.8617150000000002,1.582787,-0.6359834000000001,-1.278928
0.0008760000000000018,-2.2269607000000002,-0.7233127,2.702643,1.503648,-0.4756823,-1.198995
0.0008780000000000038,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008800000000000058,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0008820000000000008,-2.3036425,-0.5625765,2.860128,1.741066,-0.5564855,-1.119062
0.0008840000000000028,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008860000000000048,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0008879999999999999,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0008900000000000019,-2.3827815,-0.5625765,2.859334,1.820205,-0.47655249999999993,-1.039129
0.0008920000000000039,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0008940000000000059,-2.3048716,-0.6429446,2.940855,1.661927,-0.6359834000000001,-1.278928
0.000896000000000001,-2.2269607000000002,-0.7233127,2.782576,1.503648,-0.5556153,-1.278928
0.000898000000000003,-2.1453635,-0.5625765,2.7817819999999998,1.582787,-0.6364185,-1.198995
0.000900000000000005,-2.2232745,-0.4822085,2.940061,1.741066,-0.7167865,-1.198995
0.000902,-2.3060997,-0.7233127,2.8617150000000002,1.582787,-0.5556153,-1.278928
0.000904000000000002,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.000906000000000004,-2.3060997,-0.7233127,2.8617150000000002,1.582787,-0.5556153,-1.278928
0.000908000000000006,-2.3864678,-0.8036808,2.7817819999999998,1.582787,-0.39531420000000006,-1.198995
0.0009100000000000011,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009120000000000031,-2.3060997,-0.7233127,2.701849,1.582787,-0.39574929999999997,-1.119062
0.0009140000000000051,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009160000000000001,-2.2245035,-0.5625765,2.780989,1.661927,-0.5564855,-1.119062
0.0009180000000000021,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009200000000000041,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009220000000000061,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009240000000000012,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009260000000000032,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009280000000000052,-2.2257316,-0.6429446,2.701849,1.582787,-0.4761174,-1.119062
0.0009300000000000003,-2.2269607000000002,-0.7233127,2.702643,1.503648,-0.4756823,-1.198995
0.0009320000000000023,-2.2269607000000002,-0.7233127,2.702643,1.503648,-0.4756823,-1.198995
0.0009340000000000043,-2.2269607000000002,-0.7233127,2.62271,1.503648,-0.39574929999999997,-1.119062
0.0009359999999999993,-2.2269607000000002,-0.7233127,2.62271,1.503648,-0.39574929999999997,-1.119062
0.0009380000000000013,-2.3864678,-0.8036808,2.701849,1.582787,-0.31538120000000003,-1.119062
0.0009400000000000033,-2.3852397,-0.7233127,2.780989,1.661927,-0.39574929999999997,-1.119062
0.0009420000000000053,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009440000000000004,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009460000000000024,-2.3073288,-0.8036808,2.782576,1.503648,-0.4752472000000001,-1.278928
0.0009480000000000044,-2.2257316,-0.6429446,2.701849,1.582787,-0.4761174,-1.119062
0.0009499999999999995,-2.2245035,-0.5625765,2.940855,1.661927,-0.7163515,-1.278928
0.0009520000000000015,-2.2269607000000002,-0.7233127,2.702643,1.503648,-0.4756823,-1.198995
0.0009540000000000035,-2.2269607000000002,-0.7233127,2.62271,1.503648,-0.39574929999999997,-1.119062
0.0009560000000000055,-2.3073288,-0.8036808,2.702643,1.503648,-0.39531420000000006,-1.198995
0.0009580000000000005,-2.2257316,-0.6429446,2.701849,1.582787,-0.4761174,-1.119062
0.0009600000000000025,-2.3852397,-0.7233127,2.780989,1.661927,-0.39574929999999997,-1.119062
0.0009620000000000045,-2.2257316,-0.6429446,2.701849,1.582787,-0.4761174,-1.119062
0.0009639999999999996,-2.3073288,-0.8036808,2.702643,1.503648,-0.39531420000000006,-1.198995
0.0009660000000000016,-2.2245035,-0.5625765,2.780989,1.661927,-0.5564855,-1.119062
0.0009680000000000036,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009700000000000056,-2.2257316,-0.6429446,2.7817819999999998,1.582787,-0.5560504000000001,-1.198995
0.0009720000000000006,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009740000000000026,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009760000000000046,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009779999999999997,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009800000000000017,-2.3060997,-0.7233127,2.7817819999999998,1.582787,-0.4756823,-1.198995
0.0009820000000000037,-2.3048716,-0.6429446,2.780989,1.661927,-0.4761174,-1.119062
0.0009840000000000057,-2.3864678,-0.8036808,2.701849,1.582787,-0.31538120000000003,-1.119062
0.0009860000000000008,-2.1465926,-0.6429446,2.702643,1.503648,-0.5560504000000001,-1.198995
0.0009880000000000028,-2.3060997,-0.7233127,2.701849,1.582787,-0.39574929999999997,-1.119062
0.0009900000000000048,-2.2281888,-0.8036808,2.6235030000000004,1.424508,-0.39531420000000006,-1.198995
0.0009919999999999998,-2.2269607000000002,-0.7233127,2.62271,1.503648,-0.39574929999999997,-1.119062
